page,verse_number,verse,title,variety,variety_glottocode,language,language_glottocode,lang_iso639.3,var_lang_rel
137,13,"Pochs dis zieva haviand il filg juven accolt tuot insemel, giet in pajais dalônsch, e disfet lò tuot il sieu, vivand schlaschedamang.","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,14,"Ma haviand et trasatò il tuot, rivet üna granda fam in quel pajais, et el comanzet a sufrir maungel.","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,15,"Giet dimena a s’iffiner tier ün contadin da quella contreda, il quel il tramatet sün sia campagna a parchirar ils pôres.","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,16,"El bramaiva d'implir sieu vainter con pastrülg, Chials porcs ma üngüu nu ’I daiva.","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,17,"Giand dimenna, in sé dschet : Taunts mercenaris in de mieu bap haun paun in abondanza, ma eau peresch d'fam.","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,18,"Eau volg partir et ir tiers mieus bap, e dscharò : Bap ! eau he pchid conter il cel et avaunt te.","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,19,Ne sum pü deng d'esser nomnò tieu filg ; trattam sco ün da tieus mercenaris !,"Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,20,"El partit et gnit tiers sieus bap : siand aunchia dalonsch il vezet sieu bap, as compassionand, currit el al brancler et bütscher.","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,21,Co dschet il filg ad el : Bap ! eau he pehiò conter il cel et avaunt te; ne sum pü deng d'esser nomnò tieu filg. a,"Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,22,"Ma il bap dschet a sieus famalags : Aporté il pü bel vestimaint, et vesti'l et de 'l ün ané in sieu maun et scharpas in sieus peis ?","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,23,"Mné tiers ün vdé ingrascho, mazze'l e stain legers.","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,24,Perche quist mieu filg eira mort ed ais returnòin el eira pers ed ais rechiattò. Usche comanzetten els a ster legers.,"Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,25,"Ma ilg filg seniur eira àla campagna. Retornand vicin â la chesa, udit el il chaunt et","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,26,"E clamand ün dels famalgs s'informet el, che que saia?","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,27,"Tel respondet ad el : Tieu frer ais returnò e ho mazzo ün vdé in grascho, perche el l'o arfschieu darchio saun.","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,28,Ma el s'adiret e nun vulaiv intrer. Ma il bap gietour `s. (alla dehors) et l'exhortet.,"Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,29,"Ma el respondet dschand al bap : Vhé ! taunt anns ` at serveau, e mé nun he transgredieu tieu command et a . mi nun hest me dò un buoch, per ster leger cum mieus amis.","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,30,"Ma siand returnd quist tieu filg, chi consümet tia facolted con pitaunas, schi l'hest mazzd il vdé","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,31,Ma il bap dschet : Filg ! tü est saimper con tuot cheau possed ais tieu.,"Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
137,32,"As couvain d'a s'allegrer e da festager, siand chia quist tieu frer eira mort ed ais returnô in vitta, eira pers ed ais rechiattò.","Id. en dialecte de la Haute-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,11,Un tschert ômm veva duus filgs.,"Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,12,"Et il juven da els dscheva al bap : Bap, da a meila : portiun della substanza qua la a mei tocca , et el ha part ad els la substanza.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,13,"Et davò brichia bleers dits ha il juven raspà insemtot, et eis chiamina in ün pajais dalônsch et tschâ hal disfat sea substanga vivond lischiergins.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,14,"Et davò chia el ha consuma tot, eis vengni gronda fom in less pajais, et el ha eumeinza a indürar.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,15,"Et eis i et s'hatachia ad ün vaschin da lessa regiun, et el il tramettét in sea vilascha, chia el parchüra ils porchs.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,16,"Et giavüschéva da umplir il veinter dels mailgiaduoirs -quals ils porchs magliévan, et ingün ils déva adel.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,17,Mo in sei returnà hal dit: Quants lavureints in Chiasa da mees bap han pang in abundanza et é sto qua perir d'fom.,"Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,18,"Et vô star sü et ir pro mees bap et dir ad’el : Pap, é nha pechia in tschoel et avant tei.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,19,E nu sun deng da gnir tees filg ; fa mei scò ün da tees lavureints !,"Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,20,"El alvond, sü eis el vengni pro sees bap ; ma cura el éra amò dalônsch, schi il vezet el sees bap et muainta da comiseratiun hé el curri incunter ad el Pha imbratschà büstcha el.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,21,"Et ilg filg dschet ad el : Bap, e nhà fat puchia in tschoel el avant tei ; gia nu sun deng da gnir nomma K . tees filg.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,22,"Ma il bap ha dit a sees servients : Dalunga porteinang il prüm büechemaint, trateint el ; dat ün anné in sees mang et schiarpas in sees pees.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,23,"Et manai pro ün vadee ingraschà, chia no ins posË: sent alegrar et mangiar.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,24,Perchia quest mees filg éra mort et eis revivü ; era et eis chiata ; et els han cumeinza il past d'algrezia.,"Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,25,"Intant era seesseniur filg sün chianpongia et cur el tourneva, es'aprosimeva alla chiasa, hal dudi il sunaders et saglir.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,26,"Et clomét ün dils servieints, et dumondét, chia Š quai sea ?","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,27,"Et less ha dit ad el : Tees fràr eis vengni ha mazzà ün vadee ingrascha, perquei chia el il ha ritschavü sang.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,28,"Mo quai tut sü zont gréf, et nuleva ir eint; intant eis sees bap i ora et ha cumeinza a roar el.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,29,"Mo el respondet a sees bap : Guarda ! tants onns serv é a tei et mah nah é tees cumond surpasà et ma hàs tü dat a mei ün boce, chia’ m possa alegrar et mangiar cum mées amis.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,30,"Ma davo chia quest tees filg, quel chi ha trus sea substanza cun piangas, eis vengi, has mezza ad el ün vadee ingraschà.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,31,"Mo il bap ha dit ad el : Filg, tu eis adüna cun mei, et tot il mio eis il tiò.","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
138,32,"Mo mangiar e s'alegrar convengiva, perchia quest tees frar éra mort et eis revivü, el éra peri et eis .","Id. en dialecte de la Basse-Engadine, canton des Grisons.",Romansh,oma1326,Romansh,oma1326,roh,match
140,11,Un omë avié dous éfans.,Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,12,"Lou pus jhouiné diguet à soun pero : Moun pero, donna mi so që mi deou reveni de voste bé, é lou perolus lou partagë de soun bë.",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,13,"Paou de jhours après, lou pus jhoüiné d'aquelés dous éfans en avé acampa tou so d'avié, s'èn ané dinz . un péis bé anyena, ounté escàmpillé tou soun bé ën : ouchos.",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,14,"É aprés qé agué tou despensa, avengué uno grando famino dinz aqël péis, é commensé à toumba en paurieiro.",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,15,"S'èn ané doun, é së louguet embé un das abitans d'aquel péis, qé lou mandet à soun mas, pèr y garda sous pors.",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,16,"É aqui serié ista ben aisë de rempli soun ventrë dë las pels das fruchos që lous pors manghavon , més dégus noun y en dounavo.",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,17,"À la fin, en éstre revengut à se, diguet en el memo: Qan y a de massajhes as gagés de mon pero që an de pan tan que volon, é ieou soui aisi a mouri de fan !",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,18,"Faou që d'aqueste pas ané trouva moun pero et që li digué : Moun pero, aï peca contro lou ciel é contro",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,19,"É noun soui pus dignè d'estre apela voste fil, tratas coumo un das varlés që soun à vostes",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,20,"Sourtigué doun, é s'en vengué trouba soun pero, é qan éro encaro bé yeun, soun pero loù veguet é soun cor n'en seguet émaougu de coumpassion ; é esten couregut à soun davan, se jettet à soun col é lou poutounejé.",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,21,"É soun fil li digué : Moun péro, ai peca contro lou ciel é contro vous ; é soui pa pu dignë d'estré apela . Vosté fil.",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,22,"Adoun lou pero diguet à sous messajhes : la pu belo raoubo é metés la li sus el, et metés li uno & aou dé é dé sabatos à sous pezes.",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,23,Menas aïsi un vedel gras é tuia lou ; faguen bono chero é rejouiguen nous.,Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,24,Par so qé moun fil éro mor es ressuscita ; éro perdu é es ista retrouba ; coumenceroun doun a fairé bounbance.,Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,25,Per aco soun fil aina që éro per lous chan revengué é qan ségué proché de l'oustaou aouzigué lous menestriés éla danso.,Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,26,"Sonné doun un das messajhes, é li demandé ce aco.",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,27,"Lou messajhé li respoundeguet : Aco es që voste frero es revengut é voste pero a tuiat un vedel gras, per so që l’a recouvrat en bono santa.",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,28,"Aco en l'avé facha, voulié pa intra din l'oustaou ; més soun pero en estré sourti per l'en prega ; l",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,29,"Aquesté prenguéla paraoulo, e li diguet: Aqui dejha tan d'annados që vous servè é noun vous ai jamai desaoubéï en rés de so që mavés coumanda, é per aco noun m'avés jamai donnat un cabri par me diverti embé mous camarados.",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,30,"Més au moumen që voste autre fil, që a manga soun bé embé de de michanto vido, es revengut avés tuia per el un vedel gras.",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,31,"Lou pero li digué : Moun fil, sés toujours embé yeu é tou so që aï és vostré.",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
140,32,"Més foulié faire boumbance é nous réjoui, par so qé voste frero éro mor é és ressuscita ; éro perdu é és ista retrouba.",Id. en patois d'Alais (Gard),Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
142,11,On ommo li’ u dou fe.,"Id. en patois roman de Gruyères, canton de Fribourg",Arpitan,fran1260,Arpitan,fran1260,frp,match
142,12,"Le plie dzôueno d'intre lau, deje on dzoi a schon pâre : Schèna ! baliidè mè la pâ dè bin que pau mè rèvigni. Le schèna partadza et lei balia schon drei.","Id. en patois roman de Gruyères, canton de Fribourg",Arpitan,fran1260,Arpitan,fran1260,frp,match
142,13,"Schtische ne fe pà po rèvoudretotinsshimblio et modà (partir). Sch’ in d'alla don rido liin din on paï ètrandji, yó li’ aculie tré to schon bin in fagin le dèbrefà.","Id. en patois roman de Gruyères, canton de Fribourg",Arpitan,fran1260,Arpitan,fran1260,frp,match
142,14,"Quan li’ u to frecaschi, vigne din schi paï ouna puschinta famena ; li n'avei révèrtansshe me (la moindre chose plus). Quiê fére ?","Id. en patois roman de Gruyères, canton de Fribourg",Arpitan,fran1260,Arpitan,fran1260,frp,match
142,15,Li’ alla sch’ acovintà vê on routzèri dè pèrinque (un richard de par là) que l'invouya vé shé grandji po . l vuèrdà lè pué.,"Id. en patois roman de Gruyères, canton de Fribourg",Arpitan,fran1260,Arpitan,fran1260,frp,match
142,16,"Mà quemin li irè nourrei ! il arei bin volu avei schon choù di pliemischè que schè cayon medjivan, mâ gnon ne li’ in baliivé.","Id. en patois roman de Gruyères, canton de Fribourg",Arpitan,fran1260,Arpitan,fran1260,frp,match
142,17,"Adon rintra in li mimo, et mouja on boccon au tin Vuéro dè dyèrsshon, schè deje sshe, din la on dè mon schèna que medzon le pan a rèmolie moi (à regorge museau), et mè schei creivo dè fam !","Id. en patois roman de Gruyères, canton de Fribourg",Arpitan,fran1260,Arpitan,fran1260,frp,match
142,18,"Ne lei schaubro pâ pagni, vu pelâ ; m'in vé mè lévà et mè rintornà intsche no ; deri a mon pàre : Schèna ! li’ é contre Diù et contre vo.","Id. en patois roman de Gruyères, canton de Fribourg",Arpitan,fran1260,Arpitan,fran1260,frp,match
142,19,Ne schu på me digno d'isshre. vueiti po vousshr' n-infan : betadè me rin quiè à parei dè l’on dè vousshrè dyèrsshon !,"Id. en patois roman de Gruyères, canton de Fribourg",Arpitan,fran1260,Arpitan,fran1260,frp,match
142,20,"Nau coü schè lèva, moda, et rèvigne contre la méA jon dè schon pàre. Li’ tré oncora adi rido liièn, que schon pàre le vedza et le recognu ; li' in fu totschi, lei corre à schon rincontro, lei schauta au coú et le béja.","Id. en patois roman de Gruyères, canton de Fribourg",Arpitan,fran1260,Arpitan,fran1260,frp,match
